feature,thr,dir,n,frac,exp_r,lift,wr,monthly_R,pos_months,worst_month_R
persist96,0.06567139783063071,-1,679,0.2002359186080802,0.15363145924944677,0.011031424293142328,0.3446244477172312,1.5805418307632477,0.5303030303030303,-12.022301749083466
to_hi96,11.915167414888796,-1,3287,0.9693305809495724,0.15358278363817196,0.010982748681867521,0.3538180711895345,7.648888027555625,0.4696969696969697,-38.75049466928266
disp24,-4.535511892231573,1,2844,0.8386906517251548,0.15338651157810518,0.010786476621800739,0.35724331926863573,6.609564226183805,0.5,-36.70025127482326
since_hi480,381.0,1,965,0.28457682099675613,0.15335796746662828,0.010757932510323837,0.3616580310880829,2.4260727640212507,0.3770491803278688,-22.510720432815244
disp24,-2.3380440021050584,1,2267,0.6685343556473017,0.15335247918926392,0.010752444232959485,0.3595059550066167,5.267425307910018,0.5454545454545454,-29.503111638582173
sess_eu,0.0,-1,1866,0.5502801533470952,0.15318264635892587,0.010582611402621428,0.35316184351554125,4.330891183420541,0.5151515151515151,-24.478799739107878
to_hi24,0.6068659492190683,-1,776,0.22884104983780595,0.15317664798238328,0.010576613026078846,0.3788659793814433,1.8286935205281456,0.4153846153846154,-15.026012779939984
efficiency,0.04575610044111615,-1,866,0.25538189324682986,0.1531556364541671,0.010555601497862666,0.34526558891454967,2.0095875934743743,0.48484848484848486,-11.706215812441101
rpt_z,-0.6328247640535837,-1,1497,0.4414626953700973,0.15315096332409855,0.010550928367794116,0.36138944555778224,3.4737423044875086,0.5303030303030303,-22.170319565086793
close_loc,0.6687294145797741,1,1290,0.3804187555293424,0.15306031350736848,0.010460278551064045,0.36666666666666664,2.9916334003712928,0.45454545454545453,-19.877881152064912
close_loc,0.5272727272727254,1,1762,0.5196107342966676,0.15303534575281283,0.01043531079650839,0.3620885357548241,4.085579988128123,0.5,-25.08632592376368
kyle,1.0244518841917916e-06,1,2086,0.6151577705691537,0.1530282486312942,0.01042821367498975,0.3537871524448706,4.836620100679996,0.5303030303030303,-24.415967486990404
rpt_rank,0.2125,-1,1202,0.354467708640519,0.15297661461243825,0.01037657965613381,0.35690515806988354,2.8730920431898554,0.515625,-20.54000590119731
efficiency,0.06413513272237506,-1,1249,0.36832792686523147,0.15295604985783554,0.010356014901531096,0.3450760608486789,2.8945773677641906,0.4393939393939394,-14.360212966923992
dn_wick,0.08513006907761052,1,2555,0.7534650545561781,0.15287112728134047,0.010271092325036035,0.34951076320939334,5.917965609148863,0.5151515151515151,-31.045417654591624
to_hi24,1.3732325478159486,-1,1395,0.41138307283987025,0.15282674579583688,0.010226710839532444,0.37849462365591396,3.2798970828491147,0.46153846153846156,-20.284558629952837
wick_skew,-0.024013655054406707,-1,1681,0.49572397522854617,0.15281048871584177,0.01021045375953733,0.3497917906008328,3.892036841383788,0.48484848484848486,-20.25348688658043
lo_pos,0.0041841004184100415,1,3176,0.9365968740784429,0.15280407695058337,0.010204041994278934,0.3532745591939547,7.353117399925041,0.5,-36.69802532962225
lo_pos,0.9330543933054394,-1,3064,0.9035682689472132,0.15271185991304717,0.010111824956742732,0.3560704960835509,7.089532405660252,0.4393939393939394,-37.62420775731864
persist24,0.18434446037257882,1,2606,0.7685048658212916,0.15269348013245077,0.010093445176146326,0.3595548733691481,6.02907892765404,0.45454545454545453,-28.754303042557844
up_wick,0.09552327941674948,1,2366,0.697729283397228,0.15268917723478811,0.010089142278483676,0.35418427726120033,5.473675656628918,0.5303030303030303,-28.234653056371645
updn_ratio,0.475,1,2473,0.7292833972279563,0.15257586387772779,0.009975828921423346,0.35503437120905784,5.716971384388193,0.48484848484848486,-37.38954702565673
up_wick,0.24190862766639698,1,1291,0.38071365378944266,0.1525640457550643,0.00996401079875986,0.3516653756777692,2.9842451980270908,0.5,-16.41124941926173
pos480,0.7928400221976843,1,871,0.2568563845473312,0.1525599770451485,0.00995994208884407,0.373134328358209,2.109202222322609,0.2857142857142857,-30.20438979156271
disp6,-1.4070373711675228,-1,1163,0.34296667649660867,0.15254974803754107,0.009949713081236627,0.33963886500429924,2.6881114692069734,0.3939393939393939,-18.034609449008062
persist24,0.06742371090718897,1,3107,0.9162488941315247,0.15233372511231924,0.009733690156014801,0.35661409719987125,7.171225513999635,0.4696969696969697,-35.57165726285288
dn_wick,0.02852883674295579,1,3052,0.90002948982601,0.15220557034420884,0.009605535387904401,0.3519003931847969,7.038354555917051,0.5151515151515151,-34.644796291924735
tbi_z24,0.8635393331242377,-1,2725,0.8035977587732233,0.15220091368444047,0.00960087872813603,0.3504587155963303,6.284052875607578,0.48484848484848486,-29.52728519871899
since_lo480,337.0,1,1479,0.4361545266882925,0.15209736128684392,0.009497326330539485,0.3556457065584855,3.514874958488159,0.4375,-29.05578481998062
to_hi96,9.19482173006494,-1,2868,0.8457682099675612,0.152068936200994,0.009468901244689548,0.351115760111576,6.608086500370466,0.5303030303030303,-38.75049466928266
persist24,0.12297898166733838,1,2887,0.8513712769094662,0.15203378458087277,0.009433749624568333,0.35781087634222375,6.6503263043178755,0.4393939393939394,-30.438116243353527
persist24,0.1428581292452109,1,2806,0.8274845178413447,0.15197926530298295,0.009379230346678508,0.3585174625801853,6.46142149151773,0.45454545454545453,-31.847912132954253
extreme_late,0.9581589958158996,-1,2882,0.8498967856089649,0.1519573728872433,0.009357337930938875,0.3532269257460097,6.6354719494096255,0.5303030303030303,-31.085627297656014
flow_eff,-0.4498344470928277,-1,677,0.19964612208787968,0.1519463057139467,0.009346270757642272,0.3604135893648449,1.5586007419445744,0.48484848484848486,-10.455365115000056
close_loc,0.8023422290875147,1,767,0.22618696549690356,0.15185213269558961,0.009252097739285176,0.37157757496740546,1.7647058451138973,0.48484848484848486,-13.96728497042118
avg_trade_usd,1862.3014465228123,-1,2014,0.5939250958419345,0.15177257835195096,0.00917254339564652,0.3560079443892751,4.631363224254988,0.5303030303030303,-26.49040761400951
persist6,0.9110382671732487,-1,2812,0.8292539074019464,0.15176676695275174,0.009166731996447297,0.3534850640113798,6.4661840707748155,0.5151515151515151,-33.610463092729105
persist24,0.016426153239354292,1,3315,0.9775877322323798,0.15176571901147923,0.009165684055174789,0.35444947209653094,7.622778159440207,0.48484848484848486,-36.70895969906005
range_rank,0.85,-1,788,0.23237982895900913,0.1516748494709843,0.009074814514679869,0.36928934010152287,1.8674965841114943,0.4375,-14.609221886974854
to_hi24,4.184813127283203,1,1047,0.3087584783249779,0.15152469676070948,0.008924661804405043,0.3419293218720153,2.403732689522164,0.4090909090909091,-17.778966128775327
since_hi24,2.0,-1,1326,0.3910350928929519,0.15150520548899493,0.008905170532690493,0.37631975867269984,3.0907061919754963,0.47692307692307695,-21.19038894731729
vol_per_trade_z,1.8619752286654168,-1,2692,0.7938661161899144,0.15145834158898716,0.008858306632682722,0.35178306092124817,6.177664478144748,0.45454545454545453,-33.38221619686259
close_loc,0.14237218194110812,1,3021,0.8908876437629017,0.1514241972399534,0.008824162283648962,0.35584243627937767,6.93109848275605,0.48484848484848486,-37.62420775731864
close_loc,0.6211407832500061,1,1433,0.42258920672368033,0.1514080662308879,0.008808031274583461,0.36427076064200975,3.2873902864979154,0.4696969696969697,-19.877881152064912
close_loc,0.08485600126592015,1,3210,0.946623414921852,0.15139781189702028,0.008797776940715846,0.3545171339563863,7.36343903317326,0.48484848484848486,-38.645286534116835
up_wick,0.11835216453963776,1,2163,0.637864936596874,0.15135638363435056,0.008756348678046116,0.35321312991215903,4.960361481834853,0.5303030303030303,-27.841409656034152
wick_skew,0.3075840317348923,-1,2930,0.8640519020937777,0.15133727262240693,0.008737237666102488,0.35494880546075086,6.718457708843217,0.48484848484848486,-33.614064194340756
lo_pos,0.21338912133891214,-1,1300,0.383367738130345,0.15129111163855766,0.008691076682253218,0.3676923076923077,2.979976441365529,0.48484848484848486,-17.170281368849583
rpt_rank,0.16666666666666666,-1,1039,0.3063992922441758,0.15119435682652857,0.00859432187022413,0.35611164581328203,2.4545458866056746,0.46875,-18.49085307838714
since_lo24,6.0,-1,1389,0.40961368327926867,0.15118962037745198,0.008589585421147544,0.34557235421166305,3.181854283398194,0.4090909090909091,-18.257958343549326
atr_rank,0.9083333333333333,-1,2364,0.6971394868770274,0.15116343756904474,0.0085634026127403,0.3663282571912014,5.58359947520659,0.5,-33.634826353551524
persist24,0.03284294634616023,1,3255,0.9598938366263638,0.1511580447107228,0.008558009754418366,0.3548387096774194,7.454839932324283,0.5,-34.65900000388374
atr_pct,0.021022399638202172,-1,1305,0.38484222943084634,0.15109375403238787,0.008493719076083428,0.37701149425287356,3.129799190670891,0.3968253968253968,-28.566510589056627
since_hi480,179.0,1,1967,0.580064877617222,0.1510179202432569,0.008417885286952448,0.3543467208947636,4.641441392476349,0.46875,-28.972720406728516
tbi_z24,0.6909863779429375,-1,2546,0.7508109702152758,0.15091763528870922,0.008317600332404779,0.34917517674783977,5.821762112803844,0.5,-26.918721878544822
rv_vs_range,0.6953272486656539,-1,2680,0.7903273370687113,0.15088550366423226,0.008285468707927818,0.35559701492537316,6.126865906365794,0.48484848484848486,-32.57978277458097
tbi_z8,1.3487816264806354,-1,3087,0.9103509289295193,0.1508766250263965,0.008276590070092071,0.35309361839974085,7.056911234189181,0.4696969696969697,-33.63102752736756
wick_skew,0.3915880236268558,-1,3092,0.9118254202300207,0.15078603218090333,0.008185997224598895,0.3541397153945666,7.064097143990197,0.48484848484848486,-34.63861717953327
rv_vs_range,0.6725265972754478,-1,2555,0.7534650545561781,0.15077751393598507,0.00817747897968063,0.35655577299412916,5.83691739555215,0.5151515151515151,-31.55870399778278
rv_vs_range,0.719529211985961,-1,2787,0.8218814508994396,0.15072008207283644,0.008120047116531998,0.3555794761392178,6.364498011166594,0.5,-33.61291788186135
tbi,0.015656309986875495,-1,2860,0.8434090238867591,0.15062887514071432,0.008028840184409886,0.34965034965034963,6.527251256097623,0.45454545454545453,-29.46596611394924
hi_pos,0.5648535564853556,1,1365,0.40253612503686226,0.15060477376403947,0.008004738807735029,0.3684981684981685,3.114780548301726,0.42424242424242425,-17.866619291298516
extreme_late,0.32217573221757323,1,2967,0.8749631377174875,0.1505979965964678,0.007997961640163365,0.35591506572295245,6.770064483359393,0.5303030303030303,-32.597399818274454
atr_pct,0.025351249926967724,-1,1780,0.5249189029784724,0.1505030501124637,0.007903015156159265,0.3707865168539326,4.252308400002945,0.4603174603174603,-33.67621266342357
wick_skew,0.053671632018342665,-1,2062,0.6080802123267472,0.1504910572364935,0.007891022280189064,0.35208535402521823,4.701705454873479,0.4696969696969697,-23.86841955015972
up_wick,0.36732623448234064,-1,2654,0.7826599823061043,0.1504694101438249,0.007869375187520455,0.3553127354935946,6.0506941594198675,0.5,-25.470821791543695
updn_ratio,0.5517241379310345,-1,3121,0.9203774697729283,0.15046727110516553,0.00786723614886109,0.3524511374559436,7.115278077563964,0.5151515151515151,-36.69947462309944
rv_vs_range,0.9253096112889696,-1,3296,0.9719846652904748,0.15043580639552226,0.00783577143921782,0.3537621359223301,7.512672998176384,0.5,-37.72594168409015
to_hi24,2.3657491297868734,-1,1749,0.5157770569153642,0.15041315029838861,0.007813115342084176,0.3699256718124643,3.9859484829072986,0.48484848484848486,-27.143253200039123
extreme_late,0.9079497907949791,-1,2529,0.7457976997935712,0.1503559037680096,0.007755868811705174,0.35073151443258205,5.761364858019641,0.4393939393939394,-28.009217238324794
up_wick,0.4064900618276803,-1,2777,0.818932468298437,0.1503085945705586,0.007708559614254151,0.35505941663665824,6.324347986703655,0.4696969696969697,-26.439811232571785
to_lo96,3.471164097663949,-1,1459,0.4302565614862872,0.1502584408734427,0.007658405917138261,0.34544208361891704,3.3216222005204985,0.3787878787878788,-23.469687313607412
minofday,240.0,1,2961,0.8731937481568859,0.15025048787874307,0.0076504529224386275,0.35325903411009796,6.740783251650882,0.48484848484848486,-33.62699555001243
hour,4.0,1,2961,0.8731937481568859,0.15025048787874307,0.0076504529224386275,0.35325903411009796,6.740783251650882,0.48484848484848486,-33.62699555001243
body_frac,-0.23591641783964198,1,2054,0.6057210262459451,0.15020200605663406,0.007601971100329619,0.3622200584225901,4.674468491520098,0.4696969696969697,-30.20438979156271
persist24,0.16279878429679864,1,2721,0.8024181657328222,0.15017219115834693,0.00757215620204249,0.3579566335905917,6.191189880937301,0.45454545454545453,-29.79095323211615
rpt_rank,0.11875,-1,842,0.24830433500442348,0.15016011298225299,0.007560078025948547,0.35510688836104515,1.9755439864227653,0.484375,-16.420775931439678
rv_vs_range,0.8328507338415124,-1,3162,0.9324682984370393,0.15011743939902175,0.0075174044427173126,0.3538899430740038,7.191990051207679,0.5,-36.697892587494856
flow_eff,3.819443199182023,-1,2927,0.8631672073134768,0.15002718571258652,0.007427150756282086,0.3570208404509737,6.653478372435465,0.4696969696969697,-34.26035344609781
body_frac,-0.07084220992933717,1,1816,0.535535240342082,0.15001773926686102,0.007417704310556578,0.3672907488986784,4.127760825888176,0.45454545454545453,-30.20438979156271
body_frac,0.5821690140845063,-1,2574,0.7590681214980831,0.15000604979267082,0.007406014836366381,0.3473193473193473,5.850235941914163,0.48484848484848486,-27.032339430561468
avg_trade_usd,1601.4817781306806,-1,1877,0.5535240342081982,0.14991406787779588,0.007314032921491437,0.3558870538092701,4.26346523343368,0.5303030303030303,-23.397944885556225
avg_trade_usd,3962.0748657114536,-1,2923,0.8619876142730758,0.14988415718388487,0.007284122227580431,0.35169346561751624,6.638051385583267,0.4696969696969697,-33.58670076544193
body_frac,0.013726257983673742,-1,1671,0.4927749926275435,0.14983874561581634,0.007238710659511899,0.3381208856971873,3.7936446049095327,0.42424242424242425,-28.66956268303134
range_z,0.3471950424180157,1,3223,0.9504570923031554,0.1498141634237325,0.007214128467428055,0.3540179956562209,7.315924980525602,0.48484848484848486,-36.69674805441926
since_lo480,205.0,-1,1320,0.38926570333235033,0.14979857332603155,0.007198538369727114,0.3477272727272727,3.1892599482316406,0.3709677419354839,-23.8931534361898
dq,0.03144952226622922,-1,2857,0.8425243291064582,0.1497430976156795,0.00714306265937506,0.34931746587329365,6.482061058909037,0.45454545454545453,-29.46596611394924
ats_z96,-1.3603924212150573,1,3211,0.9469183131819522,0.14972209212110116,0.007122057164796719,0.3578324509498599,7.284206633346302,0.4696969696969697,-36.71375082913283
kyle_z,1.3020898654251056,-1,1917,0.5653199646122088,0.1496946051820405,0.007094570225736063,0.35732916014606153,4.347947850514722,0.48484848484848486,-26.20616250817136
rpt_rank,0.2625,-1,1370,0.4040106163373636,0.14965010677262547,0.00705007181632103,0.35766423357664234,3.2034475981015134,0.5,-24.648055188181907
kyle,7.076163105566127e-07,-1,990,0.29194927749926275,0.14950974711292506,0.006909712156620618,0.3575757575757576,2.277148456027628,0.4461538461538462,-22.68500110902443
m1_jump,0.2013570322840399,1,2812,0.8292539074019464,0.1494775035506506,0.006877468594346153,0.3581081081081081,6.368647575521657,0.5,-32.60627646374683
tbi_z96,1.2836554345153746,-1,3065,0.9038631672073135,0.14935275353470484,0.006752718578400402,0.3510603588907015,6.9358513573313685,0.4696969696969697,-32.58916098846925
atr_pct,0.022346851692784636,-1,1445,0.42612798584488354,0.14933375767713872,0.006733722720834279,0.3737024221453287,3.425194918150245,0.4444444444444444,-30.61241841521729
extreme_late,0.5271966527196653,1,2501,0.7375405485107638,0.14931608420590498,0.006716049249600536,0.35785685725709715,5.6581746454389155,0.5303030303030303,-26.419487899259735
persist96,0.0761811451419124,1,2607,0.768799764081392,0.1492690121522871,0.006668977195982667,0.35596471039509014,5.8961259800153405,0.42424242424242425,-25.84843956264127
